Total documents found: 188
ID: 80fc00ff-c715-4c21-9bf5-0c323f5c7eb9 | Original Name: Gemini_Generated_Image_djew5udjew5udjew.jpg | Scope: PERSONAL | Status: completed | Filename: 10896be2-2fda-4bd9-8099-8342864276d5.jpg
ID: 7f584dde-a394-4132-bb09-1f848a628f94 | Original Name: Gemini_Generated_Image_djew5udjew5udjew (1).jpg | Scope: PERSONAL | Status: completed | Filename: 34965f69-c6fb-4009-a5da-70e620fcd0cc.jpg
ID: daade0ed-1829-4bc6-b340-afcb875ae661 | Original Name: download (21).jpg | Scope: PERSONAL | Status: completed | Filename: c5feca40-ba92-47fa-9257-8d2b2ec0e0f6.jpg
ID: fd0f3044-c86d-4561-a3ed-f5c7dba80592 | Original Name: DN5.0-Upskilling-Handbook-Java-FSE.pdf | Scope: PERSONAL | Status: completed | Filename: e9d7b108-80f3-4c1f-a97d-6899f5446b76.pdf
ID: 3511427d-8a2e-4aaf-9a65-45232f4a30a4 | Original Name: T&P Regulations_2027 Batch.pdf | Scope: PERSONAL | Status: completed | Filename: b8b2152d-aacb-4ce5-999b-a630cb584416.pdf
ID: ce6d5cb6-8009-48a9-8b9b-b5a4d7d62989 | Original Name: 2305605_tnp.pdf | Scope: PERSONAL | Status: completed | Filename: b46802dd-ebbc-4032-bbcc-26e47911c96a.pdf
ID: 6a6173c0-502d-4b7b-bef8-cbb409d51bea | Original Name: archi_kanungo (5) (1).pdf | Scope: PERSONAL | Status: completed | Filename: 727293f5-33ca-47a4-af1b-6d1430181a7c.pdf
ID: 353a85fc-467f-4bb3-bc4f-e899e88151c2 | Original Name: Lab - Implement Advanced STP Modifications and Mechanisms.pdf | Scope: PERSONAL | Status: completed | Filename: 465affbc-c097-4008-acbe-e9cf8a390954.pdf
ID: c45865c5-38ed-44e9-8411-edc17b781f28 | Original Name: advtDEAL27052026.pdf | Scope: PERSONAL | Status: completed | Filename: d04c1192-504f-43f9-9b27-45a40f428224.pdf
ID: 5487329b-786c-4c96-9d28-4d037088fd66 | Original Name: LaTeX Report Generator3psLCCA.docx | Scope: PERSONAL | Status: completed | Filename: c47a0cdf-aef7-4c4c-b129-4b31cee1b4a7.docx
ID: 95542d6f-5fd3-47d6-b670-3c37e4b2bf78 | Original Name: 4a4dfd32-d7a7-49fc-a706-d0dba284df8d.png | Scope: PERSONAL | Status: completed | Filename: b5d6511d-2bc1-45f1-9b0a-2837545db627.png
ID: 7ebc01d3-9a3b-4829-8494-f199e2a1ed39 | Original Name: epa_sample_letter_sent_to_commissioners_dated_february_29_2015.pdf | Scope: PERSONAL | Status: completed | Filename: b50148ee-b683-4d8d-9ce5-bcbbbedea2d0.pdf
ID: a670dc06-6cc4-44a4-97cd-e64e370f1231 | Original Name: resume (19).pdf | Scope: PERSONAL | Status: completed | Filename: c6eedcc5-ac5d-4260-80c6-b0271546c029.pdf
ID: e4a04a3d-f4ea-4c97-befa-4f1db1645656 | Original Name: Fade Wallpaper _ Black, Background, Dark Wallpaper, Uni.jpg | Scope: PERSONAL | Status: completed | Filename: fc3a8b89-a099-4554-a71e-d44704c9d150.jpg
ID: 48480226-3f31-4a3a-81ee-80cce549fd21 | Original Name: download (22).jpg | Scope: PERSONAL | Status: completed | Filename: 4f30dc36-08a4-48d7-9c3c-a7939cdeeded.jpg
ID: b72c53d0-b202-4e5e-8f37-508d5caa776c | Original Name: download (23).jpg | Scope: PERSONAL | Status: completed | Filename: 46604b42-d7b5-44e3-a0df-7a0284da6f7f.jpg
ID: bd8a6e8f-c375-4aa6-81e8-6158f1aec111 | Original Name: Pin by noam shitrit on Beckround _ Minimalist desktop wallpaper, Macbook wallpaper, Minimalist wallpaper.jpg | Scope: PERSONAL | Status: completed | Filename: 919d8ec9-81db-4bfb-b1e2-03d5612d8196.jpg
ID: f01299f7-d39f-4b46-81ac-452994fa0741 | Original Name: Horizion.jpg | Scope: PERSONAL | Status: completed | Filename: 34e14e94-bc07-467f-ac35-909c4997792e.jpg
ID: 5926df4e-8f4a-4bca-aab5-4b65d52dfc75 | Original Name: epa_sample_letter_sent_to_commissioners_dated_february_29_2015 (1).pdf | Scope: PERSONAL | Status: completed | Filename: 84d832fa-d782-406c-b365-2e62543c4272.pdf
ID: bb8cf49d-38d7-4346-8b73-eef3864ebc47 | Original Name: K-Median Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: f5087475-524c-4a14-a063-7b5b76b415c7.pdf
ID: 3a49c348-d80a-40b2-9614-65f74bc7675a | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 03e4d1e6-4594-439a-bd22-fa3d4eee684d.pdf
ID: 4e90514c-95f2-4c0b-a136-c2fbbeb1b1b8 | Original Name: ocr-test.png | Scope: PERSONAL | Status: completed | Filename: 95a89e85-b483-4401-946f-0872e5a111a6.png
ID: 27ce720c-f755-4740-aa1b-b78a14415a85 | Original Name: test.png | Scope: PERSONAL | Status: uploaded | Filename: test-66ba8a13-e8b2-4e75-8f15-c2cae53e39a6.png
ID: 7d459214-f8a0-4014-a71c-230ff6e05904 | Original Name: test.png | Scope: PERSONAL | Status: uploaded | Filename: test-9ba4a3a4-d41b-4c63-808d-9285e766b40a.png
ID: 7b90c5aa-0319-40d5-b79f-38ef7a3e92e1 | Original Name: epa_sample_letter_sent_to_commissioners_dated_february_29_2015.pdf | Scope: PERSONAL | Status: completed | Filename: 54f8347e-9702-4f71-95f2-a8b0bd6f1c3b.pdf
ID: 2df6b161-fdfd-4579-a9f4-295464f74b1a | Original Name: LaTeX Report Generator3psLCCA.docx | Scope: PERSONAL | Status: completed | Filename: 620eff96-1628-4093-8784-37e4ea6cb503.docx
ID: f315b0a1-6b2e-4048-97d9-6dad0011c613 | Original Name: ocr-test.png | Scope: PERSONAL | Status: completed | Filename: 0b3ccb37-8047-477d-ba9c-58f942eee585.png
ID: 354d31c4-0e7d-4b04-b3ec-3ab0191d7804 | Original Name: Depreciation (Dr. Suvendu Barik).pdf | Scope: PERSONAL | Status: completed | Filename: b0060a92-bba4-4bd7-82aa-7d5ec0dd5158.pdf
ID: fcafd91a-92b3-4357-b8c4-3589f478a6a6 | Original Name: CNN_Theory.pdf | Scope: KNOWLEDGE_BASE | Status: completed | Filename: eb3ca355-79e7-4f91-9211-f25d2718c1af.pdf
ID: 02567e31-684c-4686-9cfc-741ac65ee915 | Original Name: Chapter 1 Cloud Computing fundamentals_748b5fb9c02ce799df201aab25c7c912.pdf | Scope: PERSONAL | Status: completed | Filename: 505d8046-da14-412b-9608-d9039dfff1aa.pdf
ID: 5ea4fba1-cbed-469f-9c61-5cdadd840d74 | Original Name: 29. K-Median Clustering_.pdf | Scope: PERSONAL | Status: completed | Filename: 5360aaa4-336a-41ee-8c05-62cdafed688f.pdf
ID: cd298981-acad-48de-8e81-d3c955abf1fa | Original Name: K-Median Clustering.pdf | Scope: PERSONAL | Status: completed | Filename: 3ec59b4f-415c-48e7-b2a9-d91ee8eadfc8.pdf
ID: f3b39d4a-06e1-477a-99ab-b491768f00e2 | Original Name: Mean Shift Clustering.pdf | Scope: PERSONAL | Status: completed | Filename: aa5a3ee3-df35-43ed-bdac-8319a23f0d8a.pdf
ID: 808bab53-60d9-4ea5-b7b3-5dbb859be2d0 | Original Name: Horizion.jpg | Scope: PERSONAL | Status: completed | Filename: ffbaeda3-d9b1-49b1-80d4-0eebca94a89b.jpg
ID: 933e627b-1094-4bfc-b04c-9079faef3d7d | Original Name: 31. DBSCAN Clustering_.pdf | Scope: PERSONAL | Status: completed | Filename: 7b864d51-fee1-4db1-bb3e-94222b88ec4c.pdf
ID: 1d0c6eb5-192d-473d-9bcc-8af93cbb7694 | Original Name: 31. DBSCAN Clustering_ (1).pdf | Scope: PERSONAL | Status: completed | Filename: 29ae87c1-d0c5-443d-9223-fbad9bc741fb.pdf
ID: 3160d8c4-0c1e-42a6-884e-52a10b793182 | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: c2f4cc4f-969f-425c-ba23-3ce80729d4af.pdf
ID: 6dfeba31-3b64-487f-8e2f-fb6e9e965139 | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: ed9dba1e-e553-4109-b318-23e8e2f601b4.pdf
ID: 6340a877-84c4-4082-b4b9-e9027ca6c8d7 | Original Name: 28. K-Means Clustering_.pdf | Scope: PERSONAL | Status: completed | Filename: 7114b90f-1475-4be1-bcf7-2ad5816f8fcb.pdf
ID: 4abfe1ad-6d66-48aa-89cf-acd39bf305c4 | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 094f1717-8fc2-4b00-af76-41b55859de4d.pdf
ID: 4b492b08-b1bb-4de4-9ba2-10665a860ceb | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 321a83b5-2164-4c52-8f4f-58b83d5dd4d6.pdf
ID: 5730177f-b971-4b9b-99bc-0208bb7bb826 | Original Name: Mean Shift Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 4fd39d3e-2f37-4aca-93bd-0a9856f70740.pdf
ID: 316d4b3d-54bb-4864-828a-c60dbe946dd4 | Original Name: ocr-test.png | Scope: PERSONAL | Status: completed | Filename: 35bf408d-a1f2-49c4-8293-721bc94d4a21.png
ID: bfe984fe-2953-408d-b3b6-b079fd36ebfb | Original Name: 29. K-Median Clustering_ (1).pdf | Scope: KNOWLEDGE_BASE | Status: completed | Filename: 36b5e5aa-6ccf-4d40-aacf-fe2efcd8aa36.pdf
ID: dfde75e1-5ac6-447b-982b-f3aab39fdb02 | Original Name: K-Median Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 29470a30-7fc5-47a9-a5e7-94a048216c54.pdf
ID: d227819e-bb65-4716-b406-c70cbc0a9314 | Original Name: 28. K-Means Clustering_ (1).pdf | Scope: PERSONAL | Status: completed | Filename: 91bf0004-e078-4cbf-9d64-482fa62dc678.pdf
ID: d2bdaf64-79e5-43f3-9614-f060f70434c0 | Original Name: ocr-test.png | Scope: PERSONAL | Status: completed | Filename: f6ec893d-d7ce-455a-a4f8-8239835e85a2.png
ID: a8e90b97-7650-44dc-80f3-5e9e28a51694 | Original Name: 28. K-Means Clustering_ (1).pdf | Scope: PERSONAL | Status: completed | Filename: 153bf1bf-1006-48c0-84ef-377239c293b1.pdf
ID: 2652aca7-24ee-44fb-81a4-15c9f74c73c1 | Original Name: CN Lab - 2.docx.pdf | Scope: PERSONAL | Status: completed | Filename: 4f9fe221-b551-4c83-a187-c8d51beec176.pdf
ID: 122c2d11-c9b1-41ab-a7c8-1cbe479bd909 | Original Name: npc_script.txt | Scope: PERSONAL | Status: completed | Filename: 749f3fe3-002d-4733-b64e-3c80abaa6380.txt
ID: 9300b0d0-793f-44d3-add3-2fbfafcbda36 | Original Name: 28. K-Means Clustering_.pdf | Scope: PERSONAL | Status: completed | Filename: 9087f486-4b01-4a8f-8ae8-50cd98679e2f.pdf
ID: bb9bfdf4-759a-4b5b-b274-fa02a950c8f1 | Original Name: 28. K-Means Clustering_ (1).pdf | Scope: PERSONAL | Status: completed | Filename: 3890e8a9-8fe4-490f-b583-59c4db4b056f.pdf
ID: 6aa8db57-5d65-4996-85d4-3a2858c78bc3 | Original Name: 31. DBSCAN Clustering_ (1).pdf | Scope: PERSONAL | Status: completed | Filename: 12250e26-d68c-4fb5-9651-71fdfd8857c1.pdf
ID: ce836bdc-14e9-43b2-8365-c4a668b7e004 | Original Name: 31. DBSCAN Clustering_.pdf | Scope: PERSONAL | Status: completed | Filename: c1659877-e831-4ae4-99c3-0c7df2bd3bd1.pdf
ID: 3cf0c63c-3480-4ba6-b6be-3de3a82ff737 | Original Name: K-Median Clustering (1).pdf | Scope: PERSONAL | Status: completed | Filename: 35205b02-7e61-40b4-b589-310c655d7b2d.pdf
